x y
1.0 0.9602458986927628
2.0 0.988075297925208
3.0 0.988075297925208
4.0 0.988075297925208
5.0 0.988075297925208
6.0 0.988075297925208
7.0 0.988075297925208
8.0 0.988075297925208
9.0 0.988075297925208
10.0 0.988075297925208
11.0 0.988075297925208
12.0 0.988075297925208
13.0 0.988075297925208
14.0 0.988075297925208
15.0 0.988075297925208
16.0 0.9880817057855167
17.0 0.9880817057855167
18.0 0.9880817057855167
19.0 0.9880817057855167
20.0 0.9880817057855167
21.0 0.9880817057855167
22.0 0.9880817057855167
23.0 0.9880817057855167
24.0 0.9880817057855167
25.0 0.9880817057855167
26.0 0.9880817057855167
27.0 0.9880817057855167
28.0 0.9880817057855167
29.0 0.9880817057855167
30.0 0.9880817057855167
31.0 0.9880817057855167
32.0 0.9880817057855167
33.0 0.9880817057855167
34.0 0.9880817057855167
35.0 0.9880817057855167
36.0 0.9880817057855167
37.0 0.9880817057855167
38.0 0.9880817057855167
39.0 0.9880817057855167
40.0 0.9880817057855167
41.0 0.9880817057855167
42.0 0.9880817057855167
43.0 0.9880817057855167
44.0 0.9880817057855167
45.0 0.9880817057855167
46.0 0.9880817057855167
47.0 0.9880817057855167
48.0 0.9880817057855167
49.0 0.9880817057855167
50.0 0.9880817057855167
